,name,profile,decklist,wins,winsSwiss,winsBracket,winRate,winRateSwiss,winRateBracket,draws,losses,lossesSwiss,lossesBracket,standing,colorID,commander,tournamentName,dateCreated,drawsSwiss
323,Bailey Abner,2jcFzCFtHwh3e3E7e5DWttHttOp1,https://www.moxfield.com/decks/SztG7bNK0UumXQUg86d81w,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,9,WUB,"Tivit, Seller of Secrets",Punt City 2,1679752800,
324,William Ozdal,A5csaEh5ErazQGRyF0kVkrh1rcr1,https://www.moxfield.com/decks/5Vp2YwhtakednfMKTiuWow,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,10,UBG,"Tevesh Szat, Doom of Fools / Thrasios, Triton Hero",Punt City 2,1679752800,
325,Alana Kecskes,VZ8TVC05ONREN0arwTN14LPQ4JF2,https://www.moxfield.com/decks/5RVzB4QVo0m-w98oKe3HmQ,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,11,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",Punt City 2,1679752800,
326,Griffin Dutson,UZ3GfYfhs6axiFSgAXrOsET7Ara2,https://www.moxfield.com/decks/zreu3FXSbU-ty-d7EXjj_w,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,12,UR,"Kediss, Emberclaw Familiar / Malcolm, Keen-Eyed Navigator",Punt City 2,1679752800,
327,Max D Pfeferman,uleFa3uou0baQo2nAmDL5g3KlqX2,https://www.moxfield.com/decks/tuMfTVGvj0qSEHH_aen-kw,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,13,BR,"Florian, Voldaren Scion",Punt City 2,1679752800,
328,Daniel Brooks,duhCFHajZxVHCQtl8tNB3gOKqRD3,https://www.moxfield.com/decks/4ChTEZWrgkqXT8V4eDgIeA,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,14,WUBG,"Thrasios, Triton Hero / Tymna the Weaver",Punt City 2,1679752800,
329,Omarr Martinez ,cRpYhnPQwKhoWx8TjEaisqYpwAH3,https://www.moxfield.com/decks/PpaMkKd4N0-gvIyIPR4kSQ,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,15,WUB,"Tivit, Seller of Secrets",Punt City 2,1679752800,
330,Michael Mapson,9cwZvClhnXcTNZuZ8qaShb6dP4D2,https://www.moxfield.com/decks/rLAcK-WYmk-VbFl6exH0IQ,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,16,UR,"Jhoira, Ageless Innovator",Punt City 2,1679752800,
331,Cian Colony ,zBc7yV7YdlVVPDYuvwVMhZdDgHx2,https://www.moxfield.com/decks/-qWlZwoFBUeruyLrLmmjEQ,4,2,2.0,0.8,0.6666666666666666,1.0,1,0,0,0.0,1,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",The Mana Vault's Grand Opening Win a Dual,1678595057,
332,Sam a ,2fkS0lyaGKaCQQQzSFM8WHOVZ2S2,https://www.moxfield.com/decks/BCqq3BRcKkeBy1jj_KRvKQ,3,2,1.0,0.6,0.6666666666666666,0.5,1,1,0,1.0,2,WBR,"Rograkh, Son of Rohgahh / Tymna the Weaver",The Mana Vault's Grand Opening Win a Dual,1678595057,
333,Spencer Lee,7Ie4WFGZWLQ8TdPxvU7xGXeqjD62,https://www.moxfield.com/decks/6vdhoAv7CE-Uxrrx8Ooqzg,2,1,1.0,0.4,0.3333333333333333,0.5,1,2,1,1.0,4,UBR,"Kraum, Ludevic's Opus / Tevesh Szat, Doom of Fools",The Mana Vault's Grand Opening Win a Dual,1678595057,
334,Shauna Gilles,EaJZuZqFDQZs9wuEBcYHwVM1kpg2,https://www.moxfield.com/decks/j29sR-RJbUG9nwJg_IGoQA,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,7,UR,"Niv-Mizzet, Parun",The Mana Vault's Grand Opening Win a Dual,1678595057,
335,David Z Trykall,0AaIEYTp1UOqpd28HfPz0SgG4hR2,https://www.moxfield.com/decks/GbN7MF5ALkKQNt4_-MYD4A,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,9,WUBRG,"Najeela, the Blade-Blossom",The Mana Vault's Grand Opening Win a Dual,1678595057,
336,Alana Kecskes,VZ8TVC05ONREN0arwTN14LPQ4JF2,https://www.moxfield.com/decks/4vvuUvIWn060mEoWuclRxA,1,1,0.0,0.25,0.3333333333333333,0.0,2,1,0,1.0,11,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",The Mana Vault's Grand Opening Win a Dual,1678595057,
337,Garrett Grobschmidt,vKrAJ8VRJJSO2hZFiwLDRt3ViEs1,https://www.moxfield.com/decks/gzyv2rWrwEKTojPi7_0Udg,0,0,0.0,0.0,0.0,0.0,1,2,1,1.0,13,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",The Mana Vault's Grand Opening Win a Dual,1678595057,
338,Jordan L Zucaro,Uax9UoxC6wOoCYJwMKBmkuCEeqr1,https://www.moxfield.com/decks/797YFD7q6E2CHnSTQL6_gA,1,1,0.0,0.25,0.3333333333333333,0.0,0,3,2,1.0,15,UR,"Krark, the Thumbless / Sakashima of a Thousand Faces",The Mana Vault's Grand Opening Win a Dual,1678595057,
339,Casey Johns,9XWL71kW6YWlGCZ9YKD3fVQ1yPD2,https://www.moxfield.com/decks/yhwNfYYwe02Yu9S7jh8mkw,0,0,0.0,0.0,0.0,0.0,0,3,2,1.0,16,UBG,"Tasigur, the Golden Fang",The Mana Vault's Grand Opening Win a Dual,1678595057,
340,Jose Tolentino,,https://www.moxfield.com/decks/rEkmQO6xkk-BW3pSb31stg,5,3,2.0,0.7142857142857143,0.6,1.0,0,2,2,0.0,1,UBR,"Malcolm, Keen-Eyed Navigator / Vial Smasher the Fierce",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
341,Nick Sumrall,,https://www.moxfield.com/decks/i3ZFeM4UN06zaiTa6QWlyg,4,3,1.0,0.5714285714285714,0.6,0.5,1,2,1,1.0,2,UBR,"Malcolm, Keen-Eyed Navigator / Vial Smasher the Fierce",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
342,Nick Vales,,https://www.moxfield.com/decks/t5AeE4xks0ioxs6xos8TCg,4,3,1.0,0.5714285714285714,0.6,0.5,0,3,2,1.0,3,WUBR,"Breya, Etherium Shaper",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
343,Christian Gomme,,https://www.moxfield.com/decks/ip31X4OylUeLMh5FZjgoVg,2,1,1.0,0.3333333333333333,0.25,0.5,0,4,3,1.0,4,UG,"Kinnan, Bonder Prodigy",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
344,Ryan Deller,,https://www.moxfield.com/decks/hANpzxnomEeU4gt7_nphPg,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,5,WUB,"Tivit, Seller of Secrets",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
345,Kohei Ando Mizuno,,https://www.moxfield.com/decks/VWUKbXRQ_kO3dVw5t90J_Q,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,6,UB,"Yuriko, the Tiger's Shadow",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
346,Fredrick D Gamble,,https://www.moxfield.com/decks/OrlJwWcD0UKOk9TO0_mg4w,2,2,0.0,0.3333333333333333,0.4,0.0,1,3,2,1.0,7,WUBRG,"Najeela, the Blade-Blossom",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
347,Krenar Spahiu,,https://www.moxfield.com/decks/wsXBJ5-2x0Oxl_AMT3RxSg,2,2,0.0,0.3333333333333333,0.4,0.0,1,3,2,1.0,8,G,"Selvala, Heart of the Wilds",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
348,Matteo Concepcion,,https://www.moxfield.com/decks/3TmaRf1HtUm0wITzzQ5EhA,1,1,0.0,0.2,0.25,0.0,0,4,3,1.0,9,WBG,"Tayam, Luminous Enigma",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
349,Corey Davis,,https://www.moxfield.com/decks/i7lyADjeA0y2C0LaO2QJfA,1,1,0.0,0.2,0.25,0.0,0,4,3,1.0,10,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
350,Kevin Punj,,https://www.moxfield.com/decks/BEtwCzqzZUGnpLZ49xqjpQ,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,11,UG,"Kinnan, Bonder Prodigy",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
351,Richard Lam,,https://www.moxfield.com/decks/C0C2qsl-yEy9HvBj9zsvCQ,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,12,UBR,"Kess, Dissident Mage",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
352,William Ozdal,,https://www.moxfield.com/decks/_DVV_74ickaNGsC1SHBSYg,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,13,UBG,"Tevesh Szat, Doom of Fools / Thrasios, Triton Hero",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
353,Michael Joseph,,https://www.moxfield.com/decks/l0jsa4tlRUOUq6x87VM7Jg,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,14,WRG,"Minsc, Beloved Ranger",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
354,Charley Shu,,https://www.moxfield.com/decks/Ih6btPvQ_0K3X6Xb8Lu5Iw,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,15,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
355,Christopher Gonzalez,,https://www.moxfield.com/decks/9z2oM-yh6US5bxwTGeXqbA,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,16,WRG,"Jetmir, Nexus of Revels",cEDH Reserve List Series - Plateau 04/01/2023,1678845793,
356,17603927-2,,https://www.moxfield.com/decks/Mt97StLXykyuDhIhyGXi5w,3,2,1.0,0.6,0.5,1.0,0,2,2,0.0,1,G,"Yisan, the Wanderer Bard",CZ Sábado - Torneo Budget,1679807248,
357,16292193-2,,https://www.moxfield.com/decks/JEFS3Dt9skSRrTuXlmsvzw,3,3,0.0,0.6,0.75,0.0,1,1,0,1.0,2,WUB,"Tivit, Seller of Secrets",CZ Sábado - Torneo Budget,1679807248,
358,26237078-k,,https://www.moxfield.com/decks/kZ3WY6OS2UudULwOwdlZXw,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,3,WBG,"Tayam, Luminous Enigma",CZ Sábado - Torneo Budget,1679807248,
359,16473654-7,,https://www.moxfield.com/decks/dGWOj_nroESeIMu5g5spLA,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,4,WB,Teysa Karlov,CZ Sábado - Torneo Budget,1679807248,
360,20445337-3,,https://www.moxfield.com/decks/Fo0suEr7-0CDyrHMpvNhhw,2,2,0.0,0.5,0.5,,0,2,2,0.0,5,BG,"Chatterfang, Squirrel General",CZ Sábado - Torneo Budget,1679807248,
361,17039705-3 ,,https://www.moxfield.com/decks/xe4yUZW4r0ik7FqSf0xvsw,2,2,0.0,0.5,0.5,,0,2,2,0.0,6,W,"Light-Paws, Emperor's Voice",CZ Sábado - Torneo Budget,1679807248,
362,19828099-2,,https://www.moxfield.com/decks/V9gIAxQruEWNvRo446AtEQ,2,2,0.0,0.5,0.5,,0,2,2,0.0,7,UG,"Aesi, Tyrant of Gyre Strait",CZ Sábado - Torneo Budget,1679807248,
363,25856547-9,,https://www.moxfield.com/decks/V3XIPLuhU0SSP1FuVOiTZQ,2,2,0.0,0.5,0.5,,0,2,2,0.0,8,N/A,Unknown Commander,CZ Sábado - Torneo Budget,1679807248,
364,15840925-9,,https://www.moxfield.com/decks/nAPgDL9gsEqvFaE8_CULsw,2,2,0.0,0.5,0.5,,0,2,2,0.0,9,W,"Adeline, Resplendent Cathar",CZ Sábado - Torneo Budget,1679807248,
365,16047653-2,,https://www.moxfield.com/decks/AKLP9egB9E24ZFJktZc0gw,1,1,0.0,0.25,0.25,,1,2,2,0.0,10,WU,Ranar the Ever-Watchful,CZ Sábado - Torneo Budget,1679807248,
366,16356860-8,,https://www.moxfield.com/decks/4fCWfkMlkUmTw3pkQMO2oA,1,1,0.0,0.25,0.25,,1,2,2,0.0,11,B,"Braids, Arisen Nightmare",CZ Sábado - Torneo Budget,1679807248,
367,19605579-7 ,,https://www.moxfield.com/decks/wfAZORElYUaXfwoCRWMUVg,1,1,0.0,0.25,0.25,,0,3,3,0.0,12,RG,"Faldorn, Dread Wolf Herald",CZ Sábado - Torneo Budget,1679807248,
368,17132242-1,,https://www.moxfield.com/decks/s22Rfz_CbkmlcLLIvfNBPw,1,1,0.0,0.3333333333333333,0.3333333333333333,,0,2,2,0.0,13,WG,"Kyler, Sigardian Emissary",CZ Sábado - Torneo Budget,1679807248,
369,1.511.876-3 ,,https://www.moxfield.com/decks/yUzmpY57502V9GkIE_jGyg,1,1,0.0,0.25,0.25,,0,3,3,0.0,14,WU,"Urza, Prince of Kroog",CZ Sábado - Torneo Budget,1679807248,
370,7796638-2,,https://www.moxfield.com/decks/jkBripCyx0OOfxnPruh54A,1,1,0.0,0.25,0.25,,0,3,3,0.0,15,W,"Light-Paws, Emperor's Voice",CZ Sábado - Torneo Budget,1679807248,
371,17090259-9,,https://www.moxfield.com/decks/0O6ctheoR02iIOpqlJgV5g,1,1,0.0,0.25,0.25,,0,3,3,0.0,16,UBR,"Mishra, Eminent One",CZ Sábado - Torneo Budget,1679807248,
372,Mark Bost,,submitted,4,2,2.0,0.6666666666666666,0.5,1.0,1,1,1,0.0,1,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
373,Dallas Glaze,,https://www.moxfield.com/decks/7RYvFYw0EkmO7K9hskdj6g,4,3,1.0,0.6666666666666666,0.75,0.5,1,1,0,1.0,2,WUR,Elsha of the Infinite,Middle Georgia cEDH Tournament,1679938754,
374,John Handley,,https://www.moxfield.com/decks/ZBeyd_GotUeGX23lrRUBOw,3,2,1.0,0.5,0.5,0.5,1,2,1,1.0,3,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Middle Georgia cEDH Tournament,1679938754,
375,Daniel Brown,,https://www.moxfield.com/decks/bpziJEc4oEewF_ewYBkzrg,3,2,1.0,0.5,0.5,0.5,0,3,2,1.0,4,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Middle Georgia cEDH Tournament,1679938754,
376,Randy Smith,,https://www.moxfield.com/decks/7Wkjup5_a0Gm-ZcVJL1Z6w,3,3,0.0,0.6,0.75,0.0,0,2,1,1.0,5,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Middle Georgia cEDH Tournament,1679938754,
377,Isaac Marchant,,submitted,2,2,0.0,0.4,0.5,0.0,2,1,0,1.0,6,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
378,Sebastian Escalona,,submitted,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,7,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
379,Jacob Ziegler,,submitted,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,8,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
380,Joe Strickland,,submitted,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,9,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
381,Austin Mender,,https://www.moxfield.com/decks/XyJEAECzqEiuGd84C03rcw,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,10,WUBRG,"Kenrith, the Returned King",Middle Georgia cEDH Tournament,1679938754,
382,Ethan Scarboro,,submitted,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,11,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
383,Sevea Strickland,,submitted,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,12,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
384,Bobby O'Neal,,https://www.moxfield.com/decks/W7FuTrXnXEST6a16DKdluw,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,13,WUR,"Brallin, Skyshark Rider / Shabraz, the Skyshark",Middle Georgia cEDH Tournament,1679938754,
385,Reid Brock,,sub,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,14,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
386,William Thompson,,submitted,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,15,N/A,Unknown Commander,Middle Georgia cEDH Tournament,1679938754,
387,Isahaiah Smith,,https://www.moxfield.com/decks/6ePL4FQz70WPfWxTD4IMEw,1,1,0.0,0.2,0.25,0.0,2,2,1,1.0,16,WU,"Shorikai, Genesis Engine",Middle Georgia cEDH Tournament,1679938754,
388,Loren Toporek,xYfYnaXg8hYjnHXZAQiFhykc5nh2,https://www.moxfield.com/decks/OcOfwqscJUGQ_iJzAVQXAg,4,3,1.0,0.8,0.75,1.0,0,1,1,0.0,1,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Propaganda: 1,1679099764,
389,Zach Vangrin,bgHqcwRazzYQ6CZcctWniTtSvxz2,https://www.moxfield.com/decks/M5WTncjI80eDrdNOT-dTYg,3,3,0.0,0.6,0.75,0.0,0,2,1,1.0,2,R,"Magda, Brazen Outlaw",Propaganda: 1,1679099764,
390,Hunter McKane,y8Emr3zbLSXprBn6GO6wdwPNhWJ3, https://www.moxfield.com/decks/WB_zbbevbkSiNS5KIOXFNA,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,3,UBR,"Kess, Dissident Mage",Propaganda: 1,1679099764,
391,Tyler Poniktera,lKl67mrLSxRQe9vec2LC1shV6392,https://www.moxfield.com/decks/8CF0KzUgjk-sA-OKf1353w,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,4,RG,Hans Eriksson,Propaganda: 1,1679099764,
392,John Gittens,lOIdLcqOLsbU38ieVRCGb39Vodj1,https://www.moxfield.com/decks/s-Bej-MZ60el70NkdcZwBg,2,2,0.0,0.5,0.5,,0,2,2,0.0,5,WUBG,"Thrasios, Triton Hero / Tymna the Weaver",Propaganda: 1,1679099764,
393,Evan Perkins,tumejS6l3ybC5THhwJAQpsV35Pg2,https://www.moxfield.com/decks/rzvZH15yR0mAgleLioI7iQ,2,2,0.0,0.5,0.5,,0,2,2,0.0,6,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Propaganda: 1,1679099764,
394,Morgan Maynard,pUtuknEWSlO0qongmqewzDs9zwk1,https://www.moxfield.com/decks/OaGq6tkEpkK-tYehn7E01g,1,1,0.0,0.3333333333333333,0.3333333333333333,,0,2,2,0.0,7,WUB,"Tivit, Seller of Secrets",Propaganda: 1,1679099764,
395,Colin Tindall,BMgLhIoQNma4vq9wlOSULFOvxqo2,https://www.moxfield.com/decks/gSJHmsb9AEWdIOZc43DitA,2,2,0.0,0.5,0.5,,0,2,2,0.0,8,WUB,"Malcolm, Keen-Eyed Navigator / Tymna the Weaver",Propaganda: 1,1679099764,
396,Jesse Padilla,fkfoi1bVXvQGOmAIBgo08zrLCXj1,https://www.moxfield.com/decks/IvJvmBaH2EK9gU9XgXSjQA,1,1,0.0,0.25,0.25,,1,2,2,0.0,9,WBR,"Jeska, Thrice Reborn / Tymna the Weaver",Propaganda: 1,1679099764,
397,Jeremy Davis,Jby18gT1jwhEP7mN7qUrgs3Ab8C2,https://www.moxfield.com/decks/YcCFgyaOo0q4cVDvLKyJjg,1,1,0.0,0.25,0.25,,0,3,3,0.0,10,UBR,"Inalla, Archmage Ritualist",Propaganda: 1,1679099764,
398,Scott Baker,jDqgl85YFchNT3cabPzvFpdXwqV2,https://www.moxfield.com/decks/wM2ckSQ-3E6jkDn_2JVA2A,1,1,0.0,0.25,0.25,,0,3,3,0.0,11,WUB,"Tivit, Seller of Secrets",Propaganda: 1,1679099764,
399,Alex Schleicher,lG066TpBbkS8kudSxAaB2Me4VGC2,https://www.moxfield.com/decks/sPqc0WqyI0mGjldmgsMV-g,1,1,0.0,0.25,0.25,,0,3,3,0.0,12,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",Propaganda: 1,1679099764,
400,Daniel Mendez,AdSL9adaX3QRgtjfA6MNy7sarNp1,https://mtgdecks.net/decks/visual/1610915,1,1,0.0,0.25,0.25,,0,3,3,0.0,13,N/A,Unknown Commander,Propaganda: 1,1679099764,
401,Alejandro Sosa,iYp807vX9QR6LxepgY5FDEOb8RG2,https://www.moxfield.com/decks/J5IUfoLULEGJ0hPL8kke3Q,1,1,0.0,0.25,0.25,,0,3,3,0.0,14,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Propaganda: 1,1679099764,
402,Kevin Eduardo Infante Lopez,318K2Pzia7RxuUknd6XELrLSfQt2,https://www.moxfield.com/decks/zh42qkdlrESmj07Bah-klg,0,0,0.0,0.0,0.0,,0,3,3,0.0,15,UR,"Jhoira, Weatherlight Captain",Propaganda: 1,1679099764,
403,Jacob Lerner,mKnQGHMKcXRKaFHM4CV7Hcqjm4g1,https://www.moxfield.com/decks/3Nb5DWbEDUWcZOA4bzbr_Q,1,1,0.0,0.25,0.25,,0,3,3,0.0,16,WBR,Kaalia of the Vast,Propaganda: 1,1679099764,
404,Ryan Darx,54kQLKeZhVbTFAdx7TBz11I26la2,https://www.moxfield.com/decks/lZj8dzJy40CbVh2YRHDirg,4,2,2.0,0.8,0.6666666666666666,1.0,0,1,1,0.0,1,WUB,"Tivit, Seller of Secrets",Commandergeddon,1674288000,
405,Troy Riggall,g2cGY5rGPUhSWiTeOHoFzluYsy03,https://www.moxfield.com/decks/1yLrJRvBoU-H9LDd3XUReQ,2,1,1.0,0.4,0.3333333333333333,0.5,0,3,2,1.0,3,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Commandergeddon,1674288000,
406,Ryan Furlong,5Jqhq3tpeyejAay4TxEfqNlg8oA3,https://www.moxfield.com/decks/Mscp5WqGWUufcZaL7ob0Sg,2,1,1.0,0.4,0.3333333333333333,0.5,0,3,2,1.0,4,B,"K'rrik, Son of Yawgmoth",Commandergeddon,1674288000,
407,Jordan Belton,bKPAQbSnLCMpNFPc8EvElaDA35i1,https://www.moxfield.com/decks/PccjqkY2h02bK5C1BUiUnw,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,7,WUBRG,"Najeela, the Blade-Blossom",Commandergeddon,1674288000,
408,Caillam bottriell ,bNUDCtKzBSWibbzTTae8ArDexUl1,https://www.moxfield.com/decks/LeBaWWGHD0et5IgwtYgndQ,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,8,R,"Purphoros, God of the Forge",Commandergeddon,1674288000,
409,Joshua Lees,K8Ift4CMfjMrkNQ4rVX7dGja0My1,https://www.moxfield.com/decks/MXL8F_AggEWahBCVoJlmKQ,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,9,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Commandergeddon,1674288000,
410,Glenn Broderick ,cD8RcK9opreL5993JPNuNL0xIuJ3,https://tappedout.net/mtg-decks/rocos-modern-life/?cb=1674257847,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,10,N/A,Unknown Commander,Commandergeddon,1674288000,
411,Sam Whiteford,v4QE37WLMwhYzLG7WxeFy9MK4As2,https://www.moxfield.com/decks/C2slijV1QEaiwc_ClyABUQ,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,11,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",Commandergeddon,1674288000,
412,Peter Anghel ,xGsrwEqgLuNK2L9AM5O3U4TdjDt1,7egy6g4,2,2,0.0,0.5,0.6666666666666666,0.0,0,2,1,1.0,12,N/A,Unknown Commander,Commandergeddon,1674288000,
413,Josh Bonser,MxQiawBSKaOtv3nxqPIEKw7pg3N2,https://www.moxfield.com/decks/sAoS2P48b0ODSkkZHRhsVQ,1,1,0.0,0.25,0.3333333333333333,0.0,1,2,1,1.0,13,WUBG,"Thrasios, Triton Hero / Tymna the Weaver",Commandergeddon,1674288000,
414,Jim Murray,Z4KABxPTSBMLbNYgy3VgXHGSUwR2,https://docs.google.com/spreadsheets/d/1-4Gnjl-yn0BPUCuTrJI2-uFIAr9-HiyOeL03A2UF0Fk/edit#gid=0,1,1,0.0,0.25,0.3333333333333333,0.0,1,2,1,1.0,14,N/A,Unknown Commander,Commandergeddon,1674288000,
415,Isaac Vanderbyl,2YHJUCdfpsO9UaMxlOFXA0HhMTf1,https://www.moxfield.com/decks/kUn6MQrq7E67lf33_phZ2A,1,1,0.0,0.25,0.3333333333333333,0.0,1,2,1,1.0,15,WUR,"Narset, Enlightened Master",Commandergeddon,1674288000,
416,Clinton Harris,e7DfyHGcrGgk1JoVMSfgt19Ws873,https://www.moxfield.com/decks/HFhX3qXMsk6koHyYZAfifA,1,1,0.0,0.25,0.3333333333333333,0.0,0,3,2,1.0,16,BRG,"Korvold, Fae-Cursed King",Commandergeddon,1674288000,
417,Andrew crisp,MdqkkvusqNQ0so0MBYOzzuf1Uzy2,https://www.moxfield.com/decks/3_MpeN0zMEm7M5cZ9o1fFQ,3,3,0.0,0.75,1.0,0.0,0,1,0,1.0,5,BRG,"Tana, the Bloodsower / Tevesh Szat, Doom of Fools",Commandergeddon,1674288000,
418,Juan pego,,https://www.moxfield.com/decks/_0LJj4KhKUqxWJUw7dJ7aA,4,2,2.0,0.5714285714285714,0.4,1.0,1,2,2,0.0,1,WRG,"Rocco, Cabaretti Caterer",Most Wanted - 2nd Anniversary ,1669467600,
419,Esgaio,,https://www.moxfield.com/decks/8ZWhd_l2AkepsqWc8orwAw,3,2,1.0,0.42857142857142855,0.4,0.5,1,3,2,1.0,2,URG,"Malcolm, Keen-Eyed Navigator / Tana, the Bloodsower",Most Wanted - 2nd Anniversary ,1669467600,
420,Samusman14,,https://www.moxfield.com/decks/wYjnsIJV-UG5zQvu_H6n3A,3,2,1.0,0.42857142857142855,0.4,0.5,1,3,2,1.0,3,R,"Godo, Bandit Warlord",Most Wanted - 2nd Anniversary ,1669467600,
421,unrivaled,,https://www.moxfield.com/decks/gWiODvvJOE6r9x2Bu3dL7g,3,2,1.0,0.42857142857142855,0.4,0.5,1,3,2,1.0,4,WUBRG,"Sisay, Weatherlight Captain",Most Wanted - 2nd Anniversary ,1669467600,
422,U_mad_bro,,https://www.moxfield.com/decks/BuV5OvY6oEqxwZRR27Pv_w,3,3,0.0,0.5,0.6,0.0,2,1,0,1.0,5,UB,"Yuriko, the Tiger's Shadow",Most Wanted - 2nd Anniversary ,1669467600,
423,Arturwpeniche ,,https://www.moxfield.com/decks/nWmEiDluh0mxO_2gz0y2bA,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,6,WUBRG,"Najeela, the Blade-Blossom",Most Wanted - 2nd Anniversary ,1669467600,
424,Valdemar,,https://www.moxfield.com/decks/ZSyV46w4zUaM2VgWNtr4Jw,2,2,0.0,0.3333333333333333,0.4,0.0,3,1,0,1.0,7,UBR,"Kraum, Ludevic's Opus / Tevesh Szat, Doom of Fools",Most Wanted - 2nd Anniversary ,1669467600,
425,bonecrasherxx,,https://www.moxfield.com/decks/N7dKU2NXtEqRuuthyH5exQ,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,8,WUB,"Raffine, Scheming Seer",Most Wanted - 2nd Anniversary ,1669467600,
